"","x"
"105","Ja he votat @Esquerra_ERC <U+0001F5F3>
Fàcil, ràpid i segur! #14F

Teniu temps fins demà divendres 5 de febrer x demanar el vot x correu! <U+0001F447> https://t.co/43rgSugNfH"
"106","Reconvertir en teixit industrial serà bàsic per avançar cap al futur immediat #AlCostatDeLaGent #ViaAmplia #14F #EleccionsCatalanes #Somhi https://t.co/6inL7Xft9z"
"107","<U+2705> Conselleria d’Acció pel Clima

<U+2705> Esquerra Republicana 

#AlCostatDeLaGent
#ViaÀmplia 
#CanviClimàtic https://t.co/KW9EBkMSEG"
"108","L’acte avui a Lleida serà <U+0001F51D> amb <U+2066>@MiquelPueyo<U+2069> <U+2066>@bernatsole<U+2069> <U+2066>@jfreixanet<U+2069> <U+2066>@martavilaltat<U+2069> <U+2066>@perearagones<U+2069> ... i sobretot amb <U+2066>@junqueras<U+2069> <U+270A><U+0001F49C>
Perquè la repressió no ens atura i seguim #AlCostatDeLaGent construint la #ViaAmplia republicana<U+2705> https://t.co/Y3D1I142C9"
"109","<U+0001F3A6>  El conseller @bernatsole va visitar ahir el Punt de Solidaritat, una iniciativa de la @paerialleida i la @DiputacioLleida.

<U+0001F465> Solé posa el nou punt com a exemple ""de la capacitat de teixir aliances"", tal com marca l'#Agenda2030.

<U+2139><U+FE0F> https://t.co/p52SlF3hg0

@cooperaciocat https://t.co/8xLP0zQc2P"
"110","<U+0001F3A5>[VÍDEO] @junqueras al @diariARA: ""El PSC ens veu com el seu principal rival perquè som l’únic partit que podem fer trontollar<U+270A> el seu domini de les institucions. El PSC representa la forma de governar dels de sempre i aquest país necessita un canvi<U+2705>"" #AlCostatDeLaGent https://t.co/X85xfF3pAv"
"111","Volem assumir el repte de donar resposta a l'emergència climàtica, per això proposem la creació d'una conselleria des d'on liderar l'agenda verda del país <U+0001F49A><U+267B><U+FE0F><U+0001F41C> https://t.co/PSdrhsgjil"
"112","Avui a les 18h serem a #Magraners #AlCostatDeLaGent de #Lleida<U+0001F397><U+FE0F> 

@junqueras @perearagones @MeritxellSerret @martavilaltat @bernatsole @jfreixanet 

Directe <U+0001F449><U+0001F3FC> https://t.co/6wilWvkY5F https://t.co/gtUsZo3cG1"
"113","<U+0001F4E1>Què proposa @Esquerra_ERC en clau feminista?

<U+0001F449>Volem un Govern 100% feminista<U+2640><U+FE0F>

#AlCostatDeLaGent #Republicanes14F https://t.co/Lo6bxUatBK"
"114","Proposta de creació d’una conselleria d’Acció pel #Clima:
<U+0001F7E2> L’alerta de @UN és clara, el punt de no-retorn contra la crisi climàtica el tenim a tocar.
<U+0001F7E2> 10 anys per transformar-nos energèticament i evitar perdre control dels canvis naturals.
<U+0001F7E2> Oportunitat econòmica/d’ocupació. https://t.co/VrvHHERWVg"
"115","Un petit resum del perquè l'habitatge és un problema, que hem fet fins ara i que volem fer per aconseguir que el dret a l'habitatge sigui considerat un dret fonamental i garantit. https://t.co/jDgbo1BfmG"
"116","El repte de l’escalfament global demana que el pròxim Govern tingui una conselleria d’Acció pel Clima que gestioni l’aigua, l’energia, l’economia circular o els residus des d’una mirada transversal i transformadora. A @Esquerra_ERC ens hi hem compromès. https://t.co/ssWoe0D0wh"
"117","<U+0001F3A5>[VÍDEO] @perearagones: ""Ens hem de tornar a posar d'acord per iniciar una nova etapa al país, basada en les solucions, en seguir avançant cap a la independència i una reconstrucció <U+0001F4B0>econòmica i <U+0001F46B>social que és absolutament essencial"" #AlCostatDeLaGent https://t.co/cPDGMayk3M"
"118","<U+0001F3A5>[VÍDEO] @perearagones a l'@agenciaacn: El meu govern serà progressista, independentista, republicà, feminista i transformador. Per això crearem una consellera d’Acció pel Clima<U+267B><U+FE0F> per recuperar aquesta agenda i per tenir una mirada transversal"" #AlCostatDeLaGent https://t.co/kCiDqkbEDB"
"119","Bona notícia! Votar per correu és una alternativa segura que contribueix a reduir la interacció social el #14F. Si teniu l'opció de fer-ho, encara hi ha temps fins demà divendres a les 14h.

https://t.co/8pkubFaWXf https://t.co/bfuRLw0hz2"
"120","Avui la nostra candidata @IreneFornos participa en el <U+2615> cafè virtual entre republicanes amb @MeritxellSerret.

<U+0001F4F2> Connecta't a l'Instagram d'@IreneFornos i al de @MeritxellSerret. <U+0001F465>#AlCostatDeLaGent https://t.co/qDbuQ8ul6z"
"121","<U+0001F464>[PERFIL] ""@najat_driouech, l'ariet contra els estereotips"", per @_Sara_Gonzalez_ a @naciodigital 

<U+270D><U+FE0F>""Reivindica parlar de política, que és el que ha vingut a fer més enllà de normalitzar el que molts encara assenyalen com una excepcionalitat""

https://t.co/KeVIZBSw9F"
"122","No falla: estudiant amb qui xerro, m'explica l'esgotament emocional i psicològic de la situació. La societat té un deute envers els seus joves i hi haurem d'estar a l'alçada. L'exigència és enorme. Ànims a tothom, ens en sortirem totes i tots!"
"123","De Bòsnia a Síria. Divendres a les a 16h en parlarem amb Raül Romeva. https://t.co/FV9yWtr7W4"
"124","<U+0001F4E1>Fem un cafè virtual entre republicanes<U+0001F49C>

<U+0001F5E3><U+FE0F>Avui 4 de febrer amb Meritxell Serret i Aleu i Irene Fornós i Curto
<U+2615>De 15.30h a 16h

<U+0001F4F2>A l'Instagram de @meritxell_serret
 i @irenefornos

Us hi esperem a totes #Republicanes14F<U+270A>
#AlCostatDeLaGent https://t.co/G8p9VaCYGj"
"125","https://t.co/N8n2Oe8n1N"
"126","Poc després que el Dani entrés a la presó el vam visitar. I sempre li hem mostrat el nostre suport absolut, de la mateixa manera que sempre ho hem donat i ho donem tot per aconseguir l'amnistia per tots els represaliats. No cal caure en mentides. https://t.co/nOjYcAFevr"
"127","Avui la nostra candidata, @eliracionero, serà al acte central de campanya de @ERCReus. <U+270A><U+0001F3FC>

L'acompanyaran @ForcadellCarme <U+0001F397>, @raquelsans, @ernestmaragall, @nllaurado, @Irenemont_roig, @estercapella, @CarlesTgna i @FerranEva!

Podeu seguir-lo en directe a: https://t.co/uqfIICTY5g https://t.co/H78blOMY0X"
"128","Oriol @junqueras, determinat, propositiu, constructiu, líder: ""Ara no ens rendirem i, per tant, el q vull és demanar a tots els independentistes, als q estan a favor del referèndum i l'amnistia, q s'esforcin a treballar junts. Hem d'aixecar aquest país"" https://t.co/6gQHdsUKIC"
"129","<U+0001F3A5> [VÍDEO] @perearagones: ""Us imagineu com seria el Govern de tots aquells que volen fer president Salvador Illa? Xavier Garcia Albiol conseller d’Interior? <U+0001F649>  Albert Boadella conseller de Cultura? Josep Borrell president del Parlament?"" #AlCostatDeLaGent https://t.co/gHITfevB8R"
"130","<U+0001F5DE><U+FE0F>[NOTÍCIA] @perearagones: “Us imagineu un govern presidit per Illa, amb Albiol a Interior i Boadella a Cultura<U+274C>? Cal mobilitzar el màxim de vots republicans<U+2705>” 

<U+2795>Info. de l'acte a Terrassa<U+0001F447> #AlCostatDeLaGent
https://t.co/MUxn01jhn8"
"131","N’hi ha que us voldrien callats i tancats per sempre, privats de servir al país i a tota la ciutadania, però no ho aconseguiran. La vostra convicció i determinació és massa forta. Benvingut de nou al #Parlament, Oriol! https://t.co/0pwqD5W2Lb"
"132","Que ja som grans i tenim un pare i una mare als que ens estimem. 
No ens cal:
<U+274C> que ningú a 1000km pensi per nosaltres 
<U+2B55> actituds paternalistes cap a la societat catalana
<U+2705> preservem el què som i la nostra manera d'entendre conviure.
@Esquerra_ERC 

https://t.co/ggceYx2UxK"
"133","<U+267B><U+FE0F> Per un model energètic renovable, de proximitat i democràtic, lluny de<U+274C> l'IBEX35. Un model compatible amb les <U+0001F33E>explotacions agràries i ramaderes

<U+0001F449>Avui, reunió amb la coordinadora per una eòlica i solar sostenibles 

<U+0001F3A5>La @martavilaltat explica la proposta d'@Esquerra_ERC<U+0001F447> https://t.co/OheIHBtUKN"
"134","<U+2757> Divendres vam ser a #Sabadell per parlar del #QuartCinturó.

<U+0001F449> Som #AlCostatDeLaGent i volem donar resposta a les seves necessitats de mobilitat diàries.

<U+0001F449> El Quart Cinturó no respon a les necessitats de mobilitat de la gent ni a l'emergència climàtica.

<U+0001F7E8> #14F @erc_sbd https://t.co/hP2DCEVTj2"
"135","<U+0001F3ED>Tanquem el dia amb un debat telemàtic organitzat pels companys i companyes @EsquerraCanonja per explicar les conclusions de la comissió de seguretat a la indústria petroquímica del @parlamentcat en la qual vaig ser la portaveu @Esquerra_ERC 
#AlCostatDeLaGent https://t.co/F3Pkl9MJoP"
"136","<U+2757><U+FE0F> [ACTE] Acompanya les seccions exteriors d'@Esquerra_ERC per conèixer les propostes <U+0001F4A1> del #14F per la Catalunya exterior!<U+0001F30D>

<U+0001F449><U+0001F3FD> Aquest dissabte 6 a les 18h

Segueix l'acte via:
<U+0001F4BB>Youtube: Esquerra International TV
<U+0001F4BB>Facebook: ERC Internacional https://t.co/yELYH6Dvql"
"137","Programa electoral d’@Esquerra_ERC amb llenguatge de signes #AlCostatDeLaGent https://t.co/fduDladFdi via @YouTube"
"138","Avui dia intens parlant i escoltant  molt, recollint inquietuds de la ciutadania amb @TeresaJorda al Gironès.
#AlCostatDeLaGent https://t.co/ZKYnAUh3IB"
"139","<U+0001F3A5> [VÍDEO] @ForcadellCarme<U+0001F397><U+FE0F> : ""No podrem avançar ni com a país ni com a societat si no avancem en la lluita feminista. Perquè fer política feminista <U+2640><U+FE0F>és construir un món millor"" https://t.co/HtLw0rm5ki"
"140","Un veritable plaer retornar al @parlamentcat, la seu de la sobirania del poble de Catalunya, per poder-me retrobar amb alguns dels meus companys, entre ells el @rogertorrent. És per això la importància d'aquestes eleccions i de totes. En les urnes està el poder del poble. https://t.co/gVo9AL0vRi"
"141","Hi ha coses que tenen un límit!
Cal una rectificació, ja!
Estar condemnat per posar les urnes l’1-O no és corrupció!
No tot s’hi val! https://t.co/fN7st3DaLf"
"142","<U+0001F4F0>Incorporarem la gratuïtat en l’educació<U+0001F469><U+200D><U+0001F3EB> en els 0-3 anys en la propera legislatura

<U+0001F5E3>Ho ha anunciat @perearagones 

<U+0001F4F2>Tota la informació aquí <U+0001F447>
https://t.co/RKCRAXYvnz https://t.co/hbW6fuxfz0"
"143","Projectes de futur per al nostre territori! #AlCostatDeLaGent<U+0001F46D> https://t.co/CVmSgYpGgC"
"144","La zona urbana de Girona és un pol d’activitat econòmica, social i cultural de primer ordre. Una comarca imprescindible per la reconstrucció de la demarcació i del país. #GironèsPower
#AlCostatDeLaGent https://t.co/kZU1bpQs8n"
"145","Demà em fa molta, moltíssima il•lusió poder compartir acte amb la presidenta @ForcadellCarme 
Canviarem les converses a través del vidre, per compartir escenari! Sóc feliç!<U+0001F970><U+0001F917><U+0001F49C> https://t.co/VNaLKRZVSL"
"146","<U+0001F3A5> [VÍDEO] @perearagones: ""Si Illa arribés a ser president de la Generalitat seria perquè Vox, PP i C's li han donat suport. I això no <U+274C> ho permetrem"" #AlCostatDeLaGent https://t.co/jys7bc1kfU"
"147","<U+0001F3A5>[VÍDEO] @raulromeva: ""@Esquerra_ERC és aquell partit que continua ferm i determinat per l’amnistia, l’autodeterminació i la llibertat<U+270A>. Esquerra no es rendeix, treballa i s’enfronta als poders que avui volen fer president a Illa"" #AlCostatDeLaGent https://t.co/XiUgwlGOAA"
"148","<U+0001F3A5>[VÍDEO] @LauraVilagrPons: ""@Esquerra_ERC és sinònim de bon govern: obert, transparent i col·laboratiu. I també és un partit <U+2705>net de corrupció. Som els que volem enviar a la paperera de la història la corrupció, la repressió i la monarquia"" #AlCostatDeLaGent https://t.co/WUSWxMxVEQ"
"149","<U+0001F3A5>@rogertorrent: ""@Esquerra_ERC és un partit que no té cap imputat ni condemnat per corrupció<U+274C>. Té dos presidents perseguits per rebel·lió per haver defensat la democràcia, però ni un sol cas de corrupció. I no ha deixat mai de defensar la #independència i la justícia social<U+270A>"" https://t.co/95nlIQB0MC"
"150","<U+0001F3A5>[VÍDEO] @najat_driouech: ""Davant de la cultura de l'odi de l'extrema dreta<U+274C>, nosaltres reivindicarem sempre la diversitat de la nostra societat i no deixarem de treballar<U+0001F4AA> per tenir una societat lliure de discriminacions"" #AlCostatDeLaGent https://t.co/KXKuuCMo8N"
"151","<U+0001F3A5> [VÍDEO] @julifernandez a l'acte d'@Esquerra_ERC a Terrassa: ""Els vots a Esquerra Republicana a la regió metropolitana seran claus per la victòria <U+270A> contra el socialisme corrupte"" #AlCostatDeLaGent https://t.co/SR0SEIqGmm"
"152","Que l'Oriol @Junqueras hagi pogut tornar als mítings d'@Esquerra_ERC després de 3 anys i mig és una dosi extra d'energia perquè tots ens conjurem a treballar i a guanyar-nos el país. #AragonèsSenseFiltres https://t.co/8Z2bry8nle"
"153","La repressió té un impacte humà que sovint no es veu a les televisions o dalt dels escenaris. Així va ser com ens vam retrobar amb l'Oriol i el Raül moments abans de començar el primer míting plegats després de tant de temps tancats. #AragonèsSenseFiltres https://t.co/JJLn1IcxCi"
"154","La repressió contra l'independentisme és dura i persistent, però justament per això no podem deixar de fer política. Perquè la millor resposta sempre és més democràcia. Aquí podeu veure un nou #AragonèsSenseFiltres: https://t.co/lSTznt1nYO https://t.co/GeJIGflUY0"
"155","Propostes clares pel bé comú i polítiques feministes que garanteixin la corresponsabilitat des dels serveis públics, com la gratuïtat dels 0 als 3 anys. Aquest és el projecte d'@Esquerra_ERC  i això és el que volem fer!

https://t.co/5XUibzV0nT"
"156","<U+2757> Aquest vespre, cartell de luxe! <U+263A><U+FE0F>

<U+0001F397><U+FE0F>No et perdis @raulromeva en directe des de Terrassa, juntament amb <U+0001F5E3><U+FE0F>@perearagones, @LauraVilagrPons, @rogertorrent, @najat_driouech i més! #AlCostatDeLaGent

<U+0001F556>19h
<U+0001F4BB>En streaming <U+0001F449> https://t.co/2PU4ei1x5i"
"157","#1MiliódeVots, de @volemacollir, @sindicatomanter i @omnium, posa el focus en la discriminació del dret de vot d’un milió de catalans que la legislació espanyola no deixa votar.

Si el 14-F no tens previst anar a votar, cedeix el teu vot a algú que no pugui! #1MiliódeVots https://t.co/gqhV6t5rIB"
"158",".@LauraBorras volem una rectificació!
El VP @junqueras compleix una condemna política de 13 anys de presó pel referèndum de l'1O igual que @jorditurull o @quimforn 
No és responsabilitat nostra que et trobis amb aquestes preguntes. Nosaltres no hi tenim res a veure, i l'1O tampoc https://t.co/1qmMHsQmtM"
"159","L’eurodiputada @DianaRibaGiner: “Salvar el #DeltadelEbre no és només una qüestió de país, sinó també europea”. Riba a la presentació del “Manifest per a la protecció dels deltes europeus, que ha impulsat conjuntament amb @toni_comin  i @PDE <U+2795>INFO<U+0001F449>https://t.co/DMHqddROnc https://t.co/9W1gNLr3lh"
"160","@TeresaJorda: ""L’àrea urbana de Girona és un pol d’activitat econòmica, social i cultural per la demarcació i una oportunitat per garantir la cohesió social i l’equilibri territorial""

<U+0001F449> https://t.co/lA4IdX7ZTl

#AlCostatDeLaGent #JordàAmbGirona"
"161","<U+0001F4F0>[NOTÍCIA] @perearagones: “Incorporarem la gratuïtat en l’educació<U+0001F469><U+200D><U+0001F3EB> en els 0-3 anys en la propera legislatura”

<U+0001F4F2>Tota la informació aquí <U+0001F449>https://t.co/35yjyXlMM6 https://t.co/wPbtKzNXV3"
"162","1 milió dels nostres veïns i veïnes no podran votar el proper #14F. Els ho impedeix una normativa retrògrada i excloent. Una llei d’estrangeria que no els considera ciutadans i que és una anomalia democràtica. 

 https://t.co/pEtRCdVhlh"
"163","D'aquesta crisi econòmica no en sortirem amb retallades i austeritat imposada. La inversió pública i la defensa dels serveis públics seran el motor de la recuperació. #AlCostatDeLaGent https://t.co/GKrRPEIwux"
"164","La pregunta del milió. Avui, quan hem parlat de la creació de la Conselleria d’Igualtat i Feminismes, hem acabat aquí mateix: la llei d’estrangeria. https://t.co/pjmCuGrDXU"
"165","<U+0001F3A5>[VÍDEO] @dolorsbassac<U+0001F397><U+FE0F>: ""Cal avançar i replantejar les jornades laborals, la gestió del temps i la conciliació; elevant les polítiques feministes i d’igualtat <U+0001F49C> per sobre de tot"" https://t.co/VNsnlFiy3u"
"166","<U+0001F49C><U+2640><U+FE0F>Aquesta és la campanya que m'agrada! En positiu, per avançar en drets i llibertats i al costat de dues referents @ForcadellCarme @dolorsbassac
https://t.co/Uo9r35Ug2E
#AlCostatDeLaGent https://t.co/OeW1kMbAh9"
"167","Contenta d'haver pogut veure, acompanyar i escoltar una estona les estimades @ForcadellCarme i @dolorsbassac avui a #Barcelona #14F.

Dues grans dones, dues grans referents que inspiren i ens marquen el camí a moltes altres. #FeminitzarLaPolitica

(<U+0001F4F8> @marcpuigperez) https://t.co/iMcWyiMwOS"
"168","Avui hem presentat les propostes feministes per a la propera legislatura. Treballarem des de la Conselleria d'igualtat i feminismes per eradicar el masclisme de les nostres institucions. https://t.co/fLUAf9zr7X"
"169","<U+0001F4F0>[ENTREVISTA] @perearagones: ""Els unionistes saben de la importància de la Generalitat en termes de lideratge polític del país. El 2017 van intentar una operació, i ara hi tornen. Abans tenien com a candidat Arrimadas i ara tenen Illa""

<U+0001F4F2>Llegeix-la! <U+0001F447>
https://t.co/riOyFzOp7n"
