"","x"
"101","<U+0001F5E3> @GemmaGeis: ""Estem escoltant els diferents actors econòmics a fi i efecte de portar les seves demandes i propostes al Parlament. La reactivació econòmica de les nostres comarques ha de ser la suma de totes les entitats, associacions i patronals que en formen part"" https://t.co/ktxlWZToef"
"102","<U+0001F4F7> Bon dia! La cap de llista de @JuntsXCat, @GemmaGeis i el número 5, @tionroquer, es reuneixen a @laFOEG amb empresaris gironins de diferents sectors

<U+0001F4D2> Els candidats recullen impressions i presenten accions previstes en l'àmbit econòmic dins el programa electoral https://t.co/WwWIIBqaJd"
"103","<U+0001F4F7> @MartaMadrenas i @RobertMundet també s'han reunit amb la Unió de Botiguers de Cassà de la Selva

<U+0001F4DD> Amb els seus representants, han analitzat la situació del comerç i han presentat les propostes de @JuntsXCat en aquest àmbit https://t.co/YoK8MdQVqg"
"104","<U+0001F4F7> La candidata de @JuntsXCat, @MartaMadrenas, ha visitat aquest matí Kingspan, de poliuretans, i Cuit's, del sector de l'alimentació, a Cassà de la Selva!

<U+0001F465> Acompanyada de l'alcalde, @RobertMundet, ha conegut de primera mà les necessitats específiques d'aquestes empreses https://t.co/VGEu9vuMNL"
"105","El Tren-tram és una aposta de @juntsxcat perquè canviarà la mobilitat del Camp de Tarragona i millorarà la qualitat de vida de la ciutadania.

Ho hem explicat amb el conseller @damiacalvet a Vila-seca, amb la resta de propostes en infraestructures.

#JuntsPerFer
#JuntsPerSer https://t.co/zbQPY66VHX"
"106","A Vila-seca, amb @albertbatet, hem explicat l'aposta de @JuntsXCat per la mobilitat sostenible amb projectes com el Tren tram, transport públic de proximitat i de qualitat; sempre guiats per l'#AgendaVerda, per reactivar l'economia i posar-la al servei de les persones. https://t.co/nRGl5MraHq"
"107","Avui, en plena pandèmia, redoblem el nostre compromís humà, mèdic i científic en la lluita contra el càncer. Hem avançat molt però ens queda encara molt camí per recórrer. No ens aturarem! La recerca i la investigació a Catalunya en són un clar exemple. #DiaMundialContraElCàncer https://t.co/jyXFVucm9w"
"108","Aquest matí hem visitat el mercat de Sants amb els amics de <U+2066><U+2066>@JuntsxCatSants<U+2069>. Moltes gràcies per la vostra rebuda i atenció. https://t.co/Imrfmn9zds"
"109","El 15f, amb els resultats i les eines que ens doni el poble de Catalunya, hem d'asseure'ns tots plegats per corregir, millorar, reorientar i fer un programa de @govern que obeeixi el desig de fer una Catalunya independent.

<U+0001F4F2>Entrevista a @elmonarac1: https://t.co/x0VijuUGq7 https://t.co/I04DYFRb3a"
"110","<U+0001F4C4> Junts aposta per crear una agència d'atenció integrada social i sanitària, dotar amb 5.000 M€ les polítiques en salut, reforçar l'atenció primària i millorar les condicions laborals dels professionals

<U+0001F4CC> Nota de premsa:https://t.co/l7L3RIi7xv
<U+0001F3A5> Vídeo:https://t.co/EB3PSdGTf8 https://t.co/EIYCde6RpB"
"111","<U+0001F3A5> @LauraBorras: ""El sistema de salut necessita més finançament i recursos. El nostre compromís és doblar el pressupost, crear un model assistencial combinat, rebre l'assessorament continuat del comitè d'experts, reconèixer els professionals en formació, invertir en la recerca"" https://t.co/scDH0UX8vf"
"112","<U+0001F3A5> @LauraBorras: ""Tenim com a voluntat i objectiu crear una Agència d'atenció integrada, social i sanitària, perquè es gestionin conjuntament tots els recursos sociosanitaris per donar millor assistència als ciutadans. Posem la cura de les persones més vulnerables al centre"" https://t.co/MKO9pMhBOc"
"113","<U+0001F3A5> @LauraBorras: ""Tenim un dels millors sistemes sanitaris del món, cal que segueixi sent així, sense que passi tot pel sobreesforç dels professionals sanitaris. La pandèmia ha evidenciat l'infrafinançament crònic. Ens comprometem a fer un augment pressupostari de 5.000 milions"" https://t.co/2kZw6DhWIC"
"114","<U+0001F3A5> @marinageli: ""La centralització de competències va anar en contra d'augmentar les possibilitats de vida de la gent. Després, la mortalitat ha baixat perquè hem tingut més EPIS i capacitat de rastreig. La gestió directa des de Catalunya de la presa de decisions ha anat a favor"" https://t.co/9GjODkC0bt"
"115","<U+0001F3A5> conseller @toni_comin: ""L'èxit del sistema sanitari català s'explica pels bons lideratges, que vol dir bons equips i deixar-se assessorar correctament pels experts. Tenim un exemple dramàtic d'incompetència en la gestió de la política sanitària que es diu @salvadorilla"" https://t.co/onDIEgomEZ"
"116","<U+0001F3A5> conseller @toni_comin: ""El sistema sanitari necessita reformes que són urgents. La clau de l'èxit del nostre model són els professionals sanitaris. Cal millorar les seves condicions a nivell retributiu, de conciliació, de participació en la gestió i disseny de les polítiques"" https://t.co/pk5hDGr2A7"
"117","<U+0001F3A5> @jorfabrega: ""El primer valor són els nostres preofessionals sanitaris, són els més formats d'Europa, però estan mal remunerats, poc reconeguts i no poden liderar aquest moment. Cal escoltar els professionals, i que se sentin ben tractats. Volem un sistema d'excel·lència"" https://t.co/86X9YiJgG4"
"118","<U+0001F3A5> @titonlailla: ""Necessitem més professionals d'infermeria, també per ser més eficients i adequar-nos a les necessitats de salut que tindrem al davant. Hem d'incorporar professionals de la infermeria en els àmbits de gestió i de decisió, com per exemple en el pla de vacunació"" https://t.co/9KX8ZjwYN2"
"119","<U+0001F4F7> Comença l'acte de presentació de les propostes de #Junts en l'àmbit de la Salut. 

<U+0001F5E3><U+FE0F> Amb els candidats @LauraBorras, @jorfabrega i @titonlailla, i també amb @toni_comin i @marinageli.

<U+0001F4CC> Seguex l'acte en directe aquí: https://t.co/G1vUi3OaGc

#JuntsPerSer #JuntsPerFer https://t.co/uaVTLJ43QL"
"120","Aromes i fràgancies sostenibles a #SantCeloni! La implicació de les empreses amb el seu territori i amb la sostenibilitat, és el que els dona valor afegit. I Givaudan Ibérica n’és un exemple. Avui hem conegut projectes d’economia circular que protegeixen Catalunya i el planeta. https://t.co/u46j6SuAnf"
"121","La democràcia com a problema: tota una declaració d’intencions.
Tot el suport, Alcalde @jordimunell ! https://t.co/T2chjHLtsj"
"122","Caldrà un pla de xoc per fer front al diagnòstic dels càncers que, per culpa de la pandèmia, no s’han fet. Tots els ànims a tots els afectats, familiars i als professionals que cada dia hi dediqueu el vostre esforç i professionalitat. #DiaMundialContraElCancer <U+0001F499> https://t.co/fzZON5Qo0U"
"123","<U+0001F4FA> Aquest vespre, a les 20.30, no et perdis l'entrevista a la cap de llista de @JuntsXCat a comarques gironines, @GemmaGeis, que s'emetrà a @empordatv @tvcostabrava i @banyolestv

<U+0001F4CC> Podràs seguir l'entrevista en aquest enllaç <U+0001F447> https://t.co/foAGcVwWKP https://t.co/i6BCafLslD"
"124","Avui des de @JuntsXCat defensem una esmena que blinda els nostres @bomberscat i demostra la voluntat recentralitzadora i l’invasió de competències. Ni fan ni deixen fer. Força, @miriamnoguerasM ! https://t.co/Qk2DhYzwdX"
"125","<U+0001F3E5> D'aquí a uns minuts, segueix l'acte de presentació de les propostes de #Junts en l'àmbit de la Salut.

<U+0001F5E3><U+FE0F> Amb els candidats @LauraBorras, @jorfabrega i @titonlailla, i també amb @toni_comin i @marinageli.

<U+0001F4CC> En directe a: https://t.co/G1vUi3OaGc

#JuntsPerSer #JuntsPerFer https://t.co/LcjElYL8u4"
"126","Avui #JuntsxlaSanitat, participo a la presentació de les principals línies de Salut de @JuntsXCat amb @LauraBorras i @titonlailla, i els consellers @marinageli i @toni_comin. 

<U+23F0> 12h
<U+0001F517> https://t.co/2lvDUOqYdt https://t.co/iSdCTKmHFY"
"127","<U+0001F4E2> Avui a les 19 hores, no et perdis l'acte de campanya #JuntsPerBadalona!

<U+0001F5E3><U+FE0F> Amb el president @KRLS i els candidats @LauraBorras, @jcanadellb, @elsa_artadi, @JACS_JaumeACS, @Aurora_Madaula i @torrents_d. 

<U+0001F4CC> En directe a: https://t.co/qYgpapKuO4

#JuntsPerSer #JuntsPerFer https://t.co/HLdYBTYs9Y"
"128","La JEC veta la paraula “DEMOCRÀCIA”.  Pensava que era una paraula neutral. Veig que tampoc. <U+0001F447><U+0001F3FC> https://t.co/lvtE9sGYuF"
"129","L’Estat espanyol empresona persones per posar urnes i persegueix alcaldes per fer servir la paraula “democràcia”. El 14F sortim tots a votar sense por. 
#ThisIsTheRealSpain 
#JuntsPerFer #JuntsPerSer https://t.co/pWUhMJ3oYY"
"130","La detecció precoç i l’accés universal al tractament són dos elements clau per reduir les morts prematures per càncer. Avui que és el Dia Mundial Contra el Càncer, unim-nos en una sola veu per erradicar aquesta malaltia.
#juntscontraelcàncer #WorldCancerDay https://t.co/Qwr30pQVpe"
"131","Avui és el #DiaMundialContraElCàncer. Tota la força als i les que lluiteu contra aquesta malaltia. La feina de la investigació científica i mèdica és important per totes aquelles persones que ho pateixen i que ho patiran i cal no oblidar la prevenció!
#WorldCancerDay https://t.co/giTw2PeJsQ"
"132","La lluita contra el càncer no és només mèdica i científica. És una lluita de la humanitat sencera. Gràcies a la tecnologia i a la ciència es van guanyant batalles d'una llarga guerra. Una abraçada a totes les persones que el pateixen. #DiaMundialContraElCancer https://t.co/qfS6mZXczo"
"133","Tot l’afecte i escalf a les persones que el pateixen i lluiten per superar-lo. A totes les cases hem patit d’aprop aquesta malaltia. Infinit   agraïment a tots els professionals de la salut que tant i tant fan a nivell mèdic, científic i tracte humanitari als malalts i familiars. https://t.co/ee0t5eovvq"
"134","Al final encara aplicaran totes les mesures per facilitar la votació que vam plantejar per l’1 d’octubre i que van ser objecte de tanta mofa i escarni per part de tants partits unionistes i profetes del derrotisme. En fi... #Seguim https://t.co/k6PMuOXFvC"
"135","<U+0001F4FA> @LauraBorras: ""La voluntat de #Junts és guanyar les eleccions amb tota la força que permeti fer un govern fort i cohesionat, on tots els independentistes que vulguin avançar cap a la independència tindran el seu lloc""

<U+0001F4CC> Entrevista a @LaHoraTVE: https://t.co/V7iSGAVA5v https://t.co/lOGlTiJFGu"
"136","<U+0001F399><U+FE0F> President @KRLS: ""El 15-F, amb els resultats i eines que ens doni el poble de Catalunya, hem d'asseure'ns per corregir, millorar, reorientar, i fer un programa de Govern que obeeixi el desig de fer una Catalunya independent""

<U+0001F4CC> Entrevista a @elmonarac1:https://t.co/Ie5y6dq0lu https://t.co/TrPMhcjv7G"
"137","<U+0001F399><U+FE0F> president @KRLS a @elmonarac1: ""L'ambició de la independència de Catalunya no es pot desvincular de què fem amb els reptes que tenim: digital, social, ambiental, els drets humans... Espero que des de Catalunya puguem ajudar amb la nostra modèstia a formar part de la resposta"""
"138","<U+0001F399><U+FE0F> president @KRLS a @elmonarac1: ""Alguns portem tres anys parlant de la necessitat d'unitat en l'estratègia independentista, i no ens n'hem sortit. No deixaré de lluitar perquè hi hagi lleialtat i respecte. Junts som més forts. Qui té la clau són els ciutadans amb el seu vot"""
"139","<U+0001F399><U+FE0F> president @KRLS a @elmonarac1: ""Nosaltres partim d'un govern de majoria independentista, si és el que els catalans voten. No serem en un @govern que vulgui fer la república espanyola, o que faci de crossa del Govern espanyol per facilitar-los les coses. Que quedi clar"""
"140","<U+0001F399><U+FE0F> president @KRLS a @elmonarac1: ""L'amnistia pels 3.000 afectats de la repressió espanyola hauria de formar part de la recepta de la solució política, però els partits espanyols ja han dit que no en volen parlar. Hem de ser exigents amb aquesta petició, sense fer-nos il·lusions"""
"141","<U+0001F399><U+FE0F> president @KRLS a @elmonarac1: ""Quan diem que volem fer la independència, hem de ser conseqüents. Si no, per què ens presentem a les eleccions? Estem en disposició d'investir a la força política majoritària independentista amb un programa que coincideixi amb el que plantegem"""
"142","<U+0001F399><U+FE0F> president @KRLS a @elmonarac1: ""No volem la independència per canviar de bandera, sinó per viure en un país on la justícia sigui justa. Vam fer un referèndum que és vàlid, i no hi ha hagut cap decisió al Parlament que n'invalidi el resultat. Agafem les coses on les vam deixar"""
"143","<U+0001F399><U+FE0F> Comença l'entrevista del president @KRLS a @elmonarac1. 

<U+0001F4CC> Podràs seguir l'entrevista en directe a @rac1: https://t.co/ScCGlc2Tnv https://t.co/DbZjfk0F1G"
"144","<U+0001F5F3><U+FE0F> El #14F, fes-te apoderat i ajuda'ns a guanyar les eleccions!

<U+0001F517> Entra a https://t.co/PO1ByTtKCm i omple el formulari d'inscripció.

<U+0001F49B> Gràcies a tu ho farem possible. El #14F farem història #Junts<U+2757><U+FE0F>

#JuntsPerSer #JuntsPerFer https://t.co/kwcV2ceXhz"
"145","<U+0001F3A5> Diari de campanya - Dia 6.

<U+0001F33E> Volem un país en xarxa i cohesionat, on tothom pugui desenvolupar els seus projectes de vida i futur arreu, visqui on visqui. Ens comprometem a treballar perquè així sigui a les Terres de l’Ebre i al sud de Catalunya. 

#JuntsPerSer #JuntsPerFer https://t.co/crBtoYRvrN"
"146","Cap ajuda directa amb impacte real per crear liquiditat, per salvar empreses i llocs de treball. Espanya és un Estat i té els mecanismes. El BCE els ha situat en la darrera posició per la seva inacció amb un govern PSC i Comuns. #14F ho tindria present. 

https://t.co/8nje1s6y47"
"147","Bon dia a tothom!
#JuntsPerFer #JuntsPerSer https://t.co/3EfbeH9Uj4"
"148","<U+0001F5E3> @jorditurull : “A @JuntsXCat posem mitjans per assolir l'objectiu, no excuses. El 14-F, tornem a desbordar democràticament l'Estat” 

<U+0001F465> Turull ha participat en un acte electoral a #Olot amb la cap de llista @GemmaGeis i candidats @salvaverges i @ftenc 

<U+0001F4CC> Nota de premsa <U+0001F447> https://t.co/YP8V0YOJr3"
"149","La defensa de les Terres de l'Ebre l'exercim també xafant-les. Sempre! Avui, gran dia de @JuntsXCat per explicar un projecte polític de persones solvents i compromeses: amb HC @joseprull, HC @damiacalvet, el cap de llista @albertbatet i la gran candidata @LauraBorras! #junts https://t.co/v4nsOujkHk"
"150","Hi ha molts tipus de violències masclistes: jo mateixa he estat víctima recentment de ciberassetjament i violència en l’esfera pública, dues tipologies que ja són delicte gràcies a la nova llei del dret de les dones a eradicar la #violènciamasclista aprovada al @parlamentcat"
